"","Y01","Y02","Y03","Y04","Y05","Y06","Y07","Y08","Y09","Y10","Y11","Y12","Y13","Y14","Y15"
"otu14451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"otu11930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu15815",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu10658",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6231",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
"otu14393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu9543",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"otu14331",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu5217",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu355",0,0,0,1,0,0,0,0,2,6,22,118,216,167,99
"otu11955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu13965",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu14995",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu4850",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"otu2327",0,0,0,0,0,0,0,1,0,1,1,0,4,5,10
"otu15547",0,0,0,0,0,0,0,0,0,2,0,2,0,1,0
"otu12229",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu9236",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu10678",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu13761",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu721",0,0,0,0,0,0,1,3,40,179,195,308,311,471,138
"otu15673",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"otu15918",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu16345",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu518",0,0,0,0,0,0,0,0,0,1,8,60,126,190,110
"otu2312",0,0,0,0,0,0,0,0,1,0,0,4,11,24,13
"otu9469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu16121",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu11218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu9308",0,0,0,0,0,0,0,0,0,0,0,2,1,16,68
"otu7147",0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
"otu11641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu9392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu10020",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu14376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu10025",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu117",0,2,0,5,3,6,1,3,2,10,8,110,283,1289,2947
"otu9049",0,0,0,0,0,0,0,0,0,0,0,1,4,4,29
"otu15003",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"otu6263",0,0,0,0,0,0,0,0,0,0,1,0,0,14,20
"otu11293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu3678",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"otu7175",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"otu11076",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu16196",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu1527",0,0,0,0,0,0,0,0,0,0,0,3,1,11,3
"otu6512",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu10663",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"otu3234",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu12031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu14825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu2318",0,0,0,0,0,1,1,0,0,1,0,3,6,9,17
"otu10744",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu9011",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu10764",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu11560",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu14384",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu10906",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu14085",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7592",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu2193",0,0,0,0,0,0,0,0,1,0,0,0,0,3,2
"otu1272",0,0,0,0,0,0,0,0,0,0,2,10,6,11,2
"otu3473",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu7236",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu728",0,0,0,0,0,0,0,0,0,0,0,2,22,91,29
"otu6171",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu3347",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu11174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu3831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"otu7633",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"otu9010",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu1621",0,0,0,1,2,2,4,2,0,0,0,1,0,0,0
"otu13007",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu1423",0,0,0,0,0,0,0,0,0,0,0,2,2,16,4
"otu11157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu8555",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu13983",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4430",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu1274",0,0,0,0,0,0,0,1,0,0,0,0,5,11,12
"otu449",0,0,0,0,0,0,0,0,0,1,7,88,91,166,56
"otu6659",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu775",0,0,0,0,0,0,0,0,2,24,40,34,9,9,3
"otu1539",0,0,0,0,0,0,0,0,0,0,1,9,3,2,0
"otu9412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu6153",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu261",0,1,0,0,0,0,0,1,6,33,215,363,267,376,94
"otu11872",0,0,0,0,0,0,0,0,0,0,5,7,1,4,2
"otu6896",0,0,0,0,0,0,0,0,0,0,1,1,0,4,0
"otu555",0,0,0,0,0,0,0,0,4,6,71,171,118,166,78
"otu9981",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu15920",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu11374",0,0,0,0,0,0,0,0,0,0,1,1,4,6,2
"otu11215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu919",0,0,0,0,0,0,0,0,0,0,1,10,21,30,16
"otu2366",0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
"otu2965",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"otu6770",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu9332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu2095",0,0,0,0,0,0,0,0,0,0,0,3,0,9,3
"otu9510",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu353",0,0,0,0,0,0,0,0,0,0,3,81,215,319,73
"otu15105",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu7099",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7184",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu2123",0,1,0,0,0,0,0,1,0,0,0,0,0,4,8
"otu5242",0,0,0,0,0,0,0,0,0,0,3,2,4,5,0
"otu11514",0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
"otu11394",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"otu12022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu15010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu5204",0,0,0,0,0,0,0,0,0,0,0,1,2,4,1
"otu9264",0,0,0,0,0,0,0,0,0,0,1,1,4,0,1
"otu9938",0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
"otu9147",0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"otu10026",0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"otu14959",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu3296",0,0,0,0,0,0,0,0,0,0,7,3,12,21,8
"otu7341",0,0,0,0,0,0,0,0,0,1,1,0,12,9,5
"otu15910",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu16167",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu5216",0,0,0,0,0,0,0,0,1,1,1,2,1,5,1
"otu15069",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"otu9132",0,0,0,0,0,0,0,0,1,0,2,4,8,3,7
"otu15802",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu7358",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7360",0,0,0,0,0,0,0,0,0,0,0,1,3,3,0
"otu11559",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"otu6055",0,0,0,0,0,0,0,0,0,0,1,2,5,14,5
"otu13940",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7566",0,0,0,0,0,0,0,0,0,0,0,2,6,1,4
"otu14061",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"otu4471",0,0,0,0,0,0,0,0,0,0,2,3,4,20,4
"otu11450",0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"otu10842",0,0,0,0,0,0,0,0,0,0,0,0,10,5,9
"otu8041",0,0,0,0,0,0,0,0,0,1,7,1,2,1,0
"otu10246",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu10666",0,0,0,0,0,0,0,0,0,0,0,4,10,15,7
"otu9976",0,0,0,0,0,0,0,0,0,0,0,1,5,2,1
"otu8803",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu10555",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu5017",0,0,0,0,0,0,0,0,0,4,4,0,3,3,1
"otu4470",0,0,0,0,0,0,0,0,1,0,3,1,1,3,0
"otu4366",0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
"otu9189",0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
"otu10513",0,0,0,0,0,0,0,0,0,5,8,7,11,1,0
"otu15941",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu6972",0,0,0,0,0,0,0,0,0,3,3,1,4,2,1
"otu5228",0,0,0,0,0,0,0,0,0,0,8,3,9,17,1
"otu8038",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu5024",0,0,0,0,0,0,0,0,0,1,5,2,1,1,0
"otu10078",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu10861",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10217",0,0,0,0,0,0,0,0,0,0,2,1,2,2,2
"otu4663",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"otu11988",0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
"otu15723",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu15855",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu14698",0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
"otu6696",0,0,0,0,0,0,0,0,1,2,15,6,8,12,2
"otu9167",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu12137",0,0,0,0,0,0,0,0,0,1,2,5,0,1,1
"otu5021",0,0,0,0,0,0,0,0,0,1,6,9,7,3,2
"otu5294",0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
"otu5077",0,0,0,0,0,0,0,0,0,1,1,2,1,0,0
"otu15051",0,0,0,0,0,0,0,0,0,3,0,1,2,0,1
"otu14560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu13800",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu10537",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu9213",0,0,0,0,0,0,0,0,1,0,1,3,2,2,2
"otu11618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu1679",0,0,0,0,0,0,0,1,0,0,0,6,8,20,13
"otu9056",0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
"otu12158",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu10927",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4104",0,0,1,2,1,0,0,0,0,0,0,0,0,0,1
"otu10109",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu3953",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"otu6227",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10717",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu2963",0,0,2,1,1,2,3,0,0,0,0,0,0,0,0
"otu2243",0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
"otu11244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu7274",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu14486",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu5292",0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
"otu2724",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"otu3471",0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
"otu11241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu3613",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"otu9475",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu460",0,1,1,1,4,2,0,6,7,28,91,126,82,136,46
"otu13924",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu1215",0,0,0,0,0,0,0,0,1,1,3,0,4,17,10
"otu1398",0,0,1,0,3,1,1,0,0,0,0,1,4,23,7
"otu10655",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu11703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu7380",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu12201",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu4899",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu1022",0,0,0,0,0,0,0,0,0,3,2,17,12,40,11
"otu7550",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10345",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu12429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu80",0,5,10,77,372,667,1112,2060,113,24,2,3,2,0,1
"otu6031",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu10958",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu10120",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu4425",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"otu900",0,7,20,23,61,38,69,128,14,2,2,0,0,0,0
"otu8428",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu12939",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"otu8331",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu1993",0,1,0,1,0,0,1,1,0,1,1,0,1,0,0
"otu15489",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu16075",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu3603",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"otu237",6,278,198,228,307,221,193,187,104,45,18,23,24,45,15
"otu12872",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu559",0,9,4,7,5,2,3,4,9,11,24,90,148,205,117
"otu6639",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
"otu3567",0,0,2,0,0,0,2,0,0,1,0,0,0,1,0
"otu5637",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"otu9061",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"otu15274",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu1046",2,10,3,9,8,8,6,9,2,7,0,2,10,17,16
"otu4876",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu8741",0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
"otu868",0,49,18,6,22,16,17,21,13,6,3,9,9,12,13
"otu365",6,159,68,60,133,105,119,54,12,12,2,10,10,12,7
"otu10471",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"otu6624",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu3274",0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"otu6836",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu727",19,35,27,31,20,7,9,7,7,0,1,0,0,4,0
"otu5382",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu8795",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu15236",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu2417",0,2,1,2,0,1,0,0,0,0,0,1,3,3,0
"otu360",528,53,18,9,8,6,12,4,6,3,3,0,2,2,1
"otu16005",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu5129",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"otu9989",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"otu12552",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu2000",2,0,2,3,4,4,2,2,0,0,0,0,1,1,0
"otu3993",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu7211",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu6357",0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"otu2973",1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"otu3381",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
"otu5808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu871",1,13,13,14,16,6,13,5,6,3,0,3,3,7,2
"otu300",54,229,205,263,179,130,137,105,76,45,18,20,25,59,16
"otu16041",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu14202",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu10156",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"otu2667",13,5,10,11,6,7,7,2,4,2,3,1,1,0,3
"otu10704",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"otu8208",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu10575",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu191",71,194,178,265,186,133,153,157,62,37,27,27,40,39,16
"otu6852",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu11577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu8252",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"otu14841",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu14119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu14011",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu312",1,260,84,65,85,57,49,52,25,12,6,11,11,24,7
"otu9291",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"otu12921",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu1798",1,2,7,6,2,4,0,7,1,1,0,2,0,1,0
"otu8426",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu228",70,358,210,215,189,72,37,7,4,2,0,1,3,2,0
"otu4016",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"otu2707",2,1,0,0,0,0,0,0,0,0,0,0,1,2,1
"otu9267",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu16085",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu1430",0,1,1,3,8,2,3,9,0,1,0,0,0,0,0
"otu1647",1,5,3,2,3,0,0,1,4,1,0,4,0,0,0
"otu2186",0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
"otu13227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu7313",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu3058",0,0,0,0,2,0,0,1,0,0,0,0,0,1,0
"otu7973",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu14245",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"otu165",20,178,64,140,353,265,348,390,39,11,4,5,9,17,15
"otu13714",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu13582",0,1,0,1,1,6,4,0,2,0,0,0,0,0,0
"otu458",0,9,13,18,38,28,20,35,60,82,91,58,43,85,51
"otu421",401,4,2,2,17,8,13,15,2,2,4,1,3,1,0
"otu7738",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu120",149,227,222,554,709,398,432,529,134,27,2,2,7,3,2
"otu10140",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu4504",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu16120",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu7783",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu6012",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu8709",1,1,10,1,0,1,0,0,0,0,0,0,0,0,0
"otu533",319,10,4,28,10,2,2,6,1,3,0,0,1,0,0
"otu13015",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu13444",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu4546",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu10108",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu10350",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu176",469,28,26,29,96,117,222,556,109,16,5,6,11,5,1
"otu5551",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu4718",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu7640",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu505",0,46,48,60,55,27,37,16,8,5,2,1,2,1,0
"otu12471",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu3636",0,0,2,0,0,0,3,1,0,0,0,0,0,0,0
"otu5404",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"otu14253",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu4276",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"otu835",0,18,39,28,4,3,0,0,0,0,0,0,0,0,0
"otu4717",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu4008",0,0,0,0,0,0,1,1,0,0,0,0,0,2,2
"otu4387",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu1508",0,3,2,6,28,10,13,10,2,2,0,2,0,1,0
"otu2906",0,0,0,2,0,0,0,0,0,0,0,0,1,3,1
"otu14100",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu9927",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu13355",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"otu13745",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu14770",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu16654",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu6091",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu92",713,1742,619,460,438,305,278,158,65,31,15,15,12,15,9
"otu16391",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu9800",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu16605",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu16334",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu4350",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"otu4398",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu5303",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu12399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu375",1,1,7,27,75,62,74,97,38,55,57,43,22,23,9
"otu6317",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu15441",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu10683",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu4660",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"otu12919",0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
"otu1583",0,4,3,4,1,5,0,3,2,0,0,2,1,12,6
"otu4144",0,1,0,0,3,1,0,1,1,0,0,0,0,0,0
"otu10696",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu349",21,97,103,201,209,136,137,112,48,24,16,14,29,36,28
"otu8672",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu15259",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu6518",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu1278",0,5,6,8,9,4,14,9,4,2,2,0,7,19,13
"otu15288",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"otu1772",0,2,3,4,5,2,2,4,0,4,0,0,1,8,4
"otu6842",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"otu2729",0,1,1,2,1,1,0,1,0,0,0,0,1,2,2
"otu13915",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3430",1,0,0,2,0,1,0,0,1,1,0,0,2,2,1
"otu6712",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"otu8385",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"otu5388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu9067",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu10392",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu4380",0,0,0,0,1,1,0,0,0,0,1,0,0,0,3
"otu1211",0,1,4,4,3,6,5,6,0,2,0,1,0,0,1
"otu570",22,131,174,107,278,139,148,123,33,34,18,15,7,10,3
"otu5156",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu10989",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"otu7847",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"otu13899",0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
"otu1258",63,25,23,31,76,22,47,65,17,21,5,4,4,10,2
"otu13884",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu15485",0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"otu4510",10,1,2,3,6,5,5,14,3,2,1,0,1,1,0
"otu9390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu12278",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu11138",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu3086",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"otu7154",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu12422",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8706",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"otu11736",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu231",0,87,61,54,123,74,71,64,403,154,46,24,8,6,1
"otu7235",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu5283",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu13370",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu3770",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"otu7181",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10399",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu6510",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
